DateRec	Name_No_Spaces	Project_No_Spaces	UFID_No_Spaces
20211108	Z000959971	SeminThermo	160186
20211108	Z000959981	SeminThermo	160187
20211108	Z000959982	SeminThermo	160188
20211108	Z000959983	SeminThermo	160189
20211108	Z000959984	SeminThermo	160190
20211108	Z000959985	SeminThermo	160191
20211108	Z000959986	SeminThermo	160192
20211108	Z000959987	SeminThermo	160193
20211108	Z000959988	SeminThermo	160194
20211108	Z000959989	SeminThermo	160195
20211108	Z000959990	SeminThermo	160196
20211108	Z000960000	SeminThermo	160197
20211108	Z000959999	SeminThermo	160198
20211108	Z000959998	SeminThermo	160199
20211108	Z000959997	SeminThermo	160200
20211108	Z000959996	SeminThermo	160201
20211108	Z000959995	SeminThermo	160202
20211108	Z000959994	SeminThermo	160203
20211108	Z000959993	SeminThermo	160204
20211108	Z000959992	SeminThermo	160205
20211108	Z000959991	SeminThermo	160206
20211108	Z000959201	SeminThermo	160207
20211108	Z000959202	SeminThermo	160208
20211108	Z000959203	SeminThermo	160209
20211108	Z001070502	ThermoWes	170002
20211108	Z001070506	ThermoWes	170006
20211108	Z001070509	ThermoWes	170009
20211108	Z001070510	ThermoWes	170010
20211108	Z001070514	ThermoWes	170014
20211108	Z001070517	ThermoWes	170017
20211108	Z001070527	ThermoWes	170026
20211108	Z001070529	ThermoWes	170028
20211108	Z001070535	ThermoWes	170034
20211108	Z001070541	ThermoWes	170040
20211108	Z001070544	ThermoWes	170043
20211108	Z001070545	ThermoWes	170044
20211108	Z001070546	ThermoWes	170045
20211108	Z001070547	ThermoWes	170046
20211108	Z001070554	ThermoWes	170053
20211108	Z001070563	ThermoWes	170062
20211108	Z001070564	ThermoWes	170063
20211108	Z001070565	ThermoWes	170064
20211108	Z001070567	ThermoWes	170066
20211108	Z001070571	ThermoWes	170070
20211108	Z001070572	ThermoWes	170071
20211108	Z001070573	ThermoWes	170072
20211108	Z001070576	ThermoWes	170075
20211108	Z001070579	ThermoWes	170078
20211108	Z001070581	ThermoWes	170080
20211108	Z001070582	ThermoWes	170081
20211108	Z001070583	ThermoWes	170082
20211108	Z001070584	ThermoWes	170083
20211108	Z001070586	ThermoWes	170085
20211108	Z001070587	ThermoWes	170086
20211108	Z001070588	ThermoWes	170087
20211108	Z001070589	ThermoWes	170088
20211108	Z001070590	ThermoWes	170089
20211108	Z001070600	ThermoWes	170090
20211108	Z001070592	ThermoWes	170092
20211108	Z001070593	ThermoWes	170093
20211108	Z001070594	ThermoWes	170094
20211108	Z001070595	ThermoWes	170095
20211108	Z001070596	ThermoWes	170096
20211108	Z001070597	ThermoWes	170097
20211108	Z001070598	ThermoWes	170098
20211108	Z001070599	ThermoWes	170099
20211108	Z001070602	ThermoWes	170101
20211108	Z001070604	ThermoWes	170103
20211108	Z001070605	ThermoWes	170104
20211108	Z001070606	ThermoWes	170105
20211108	Z001070607	ThermoWes	170106
20211108	Z001070608	ThermoWes	170107
20211108	Z001070609	ThermoWes	170108
20211108	Z001070613	ThermoWes	170112
20211108	Z001070614	ThermoWes	170113
20211108	Z001070615	ThermoWes	170114
20211108	Z001070616	ThermoWes	170115
20211108	Z001070617	ThermoWes	170116
20211108	Z001070618	ThermoWes	170117
20211108	Z001070620	ThermoWes	170119
20211108	Z001070622	ThermoWes	170121
20211108	Z001070623	ThermoWes	170122
20211108	Z001070624	ThermoWes	170123
20211108	Z001070625	ThermoWes	170124
20211108	Z001070626	ThermoWes	170125
20211108	Z001070627	ThermoWes	170126
20211108	Z001070628	ThermoWes	170127
20211108	Z001070629	ThermoWes	170128
20211108	Z001070630	ThermoWes	170129
20211108	Z001070631	ThermoWes	170130
20211108	Z001070632	ThermoWes	170131
20211108	Z001070633	ThermoWes	170132
20211108	Z001070634	ThermoWes	170133
20211108	Z001070635	ThermoWes	170134
20211108	Z001070637	ThermoWes	170136
20211108	Z001070638	ThermoWes	170137
20211108	Z001070639	ThermoWes	170138
20211108	Z001070640	ThermoWes	170139
20211108	Z001070641	ThermoWes	170140
20211108	Z001070642	ThermoWes	170141
20211108	Z001070643	ThermoWes	170142
20211108	Z001070644	ThermoWes	170143
20211108	Z001070645	ThermoWes	170144
20211108	Z001070648	ThermoWes	170147
20211108	Z001070649	ThermoWes	170148
20211108	Z001070650	ThermoWes	170149
20211108	Z001070651	ThermoWes	170150
20211108	Z001070652	ThermoWes	170151
20211108	Z001070653	ThermoWes	170152
20211108	Z001070654	ThermoWes	170153
20211108	Z001070657	ThermoWes	170156
20211108	Z001070659	ThermoWes	170158
20211108	Z001070660	ThermoWes	170159
20211108	Z001070661	ThermoWes	170160
20211108	Z001070662	ThermoWes	170161
20211108	Z001070663	ThermoWes	170162
20211108	Z001070664	ThermoWes	170163
20211108	Z001070665	ThermoWes	170164
20211108	Z001070666	ThermoWes	170165
20211108	Z001070667	ThermoWes	170166
20211108	Z001070668	ThermoWes	170167
20211108	Z001070669	ThermoWes	170168
20211108	Z001070670	ThermoWes	170169
20211108	Z001070671	ThermoWes	170170
20211108	Z001070672	ThermoWes	170171
20211108	Z001070673	ThermoWes	170172
20211108	Z001070674	ThermoWes	170173
20211108	Z001070675	ThermoWes	170174
20211108	Z001070676	ThermoWes	170175
20211108	Z001070677	ThermoWes	170176
20211108	Z001070678	ThermoWes	170177
20211108	Z001070679	ThermoWes	170178
20211108	Z001070680	ThermoWes	170179
20211108	Z001070681	ThermoWes	170180
20211108	Z001070682	ThermoWes	170181
20211108	Z001070683	ThermoWes	170182
20211108	Z001070684	ThermoWes	170183
20211108	Z001070685	ThermoWes	170184
20211108	Z001070686	ThermoWes	170185
20211108	Z001070687	ThermoWes	170186
20211108	Z001070688	ThermoWes	170187
20211108	Z001070689	ThermoWes	170188
20211108	Z001070690	ThermoWes	170189
20211108	Z001070691	ThermoWes	170190
20211108	Z001070692	ThermoWes	170191
20211108	Z001070693	ThermoWes	170192
20211108	Z001070694	ThermoWes	170193
20211108	Z001070695	ThermoWes	170194
20211108	Z001070696	ThermoWes	170195
20211108	Z001070697	ThermoWes	170196
20211108	Z001070698	ThermoWes	170197
20211108	Z001070699	ThermoWes	170198
20211108	Z001070700	ThermoWes	170199
20211108	Z001070701	ThermoWes	170200
20211108	Z001070702	ThermoWes	170201
20211108	Z001070703	ThermoWes	170202
20211108	Z001070704	ThermoWes	170203
20211108	Z001070705	ThermoWes	170204
20211108	Z001070728	ThermoWes	180001
20211108	Z001070729	ThermoWes	180002
20211108	Z001070730	ThermoWes	180003
20211108	Z001070731	ThermoWes	180004
20211108	Z001070732	ThermoWes	180005
20211108	Z001070733	ThermoWes	180006
20211108	Z001070734	ThermoWes	180007
20211108	Z001070735	ThermoWes	180008
20211108	Z001070736	ThermoWes	180009
20211108	Z001070737	ThermoWes	180010
20211108	Z001070738	ThermoWes	180011
20211108	Z001070739	ThermoWes	180012
20211108	Z001070740	ThermoWes	180013
20211108	Z001070741	ThermoWes	180014
20211108	Z001070742	ThermoWes	180015
20211108	Z001070743	ThermoWes	180016
20211108	Z001070744	ThermoWes	180017
20211108	Z001070745	ThermoWes	180018
20211108	Z001070746	ThermoWes	180019
20211108	Z001070747	ThermoWes	180020
20211108	Z001070748	ThermoWes	180021
20211108	Z001070749	ThermoWes	180022
20211108	Z001070750	ThermoWes	180023
20211108	Z001070751	ThermoWes	180024
20211108	Z001070752	ThermoWes	180025
20211108	Z001070753	ThermoWes	180026
20211108	Z001070754	ThermoWes	180027
20211108	Z001070756	ThermoWes	180028
20211108	Z001070755	ThermoWes	180029
20211108	Z001070757	ThermoWes	180030
20211108	Z001070758	ThermoWes	180031
20211108	Z001070759	ThermoWes	180032
20211108	Z001070760	ThermoWes	180033
20211108	Z001070761	ThermoWes	180034
20211108	Z001070762	ThermoWes	180035
20211108	Z001070763	ThermoWes	180036
20211108	Z001070764	ThermoWes	180037
20211108	Z001070765	ThermoWes	180038
20211108	Z001070766	ThermoWes	180039
20211108	Z001070767	ThermoWes	180040
20211108	Z001070768	ThermoWes	180041
20211108	Z001070769	ThermoWes	180042
20211108	Z001070770	ThermoWes	180043
20211108	Z001070771	ThermoWes	180044
20211108	Z001070772	ThermoWes	180045
20211108	Z001070773	ThermoWes	180046
20211108	Z001070774	ThermoWes	180047
20211108	Z001070775	ThermoWes	180048
20211108	Z001070776	ThermoWes	180049
20211108	Z001070777	ThermoWes	180050
20211108	Z001070778	ThermoWes	180051
20211108	Z001070779	ThermoWes	180052
20211108	Z001070780	ThermoWes	180053
20211108	Z001070781	ThermoWes	180054
20211108	Z001070782	ThermoWes	180055
20211108	Z001070783	ThermoWes	180056
20211108	Z001070784	ThermoWes	180057
20211108	Z001070785	ThermoWes	180058
20211108	Z001070786	ThermoWes	180059
20211108	Z001070787	ThermoWes	180060
20211108	Z001070788	ThermoWes	180061
20211108	Z001070789	ThermoWes	180062
20211108	Z001070790	ThermoWes	180063
20211108	Z001070791	ThermoWes	180064
20211108	Z001070792	ThermoWes	180065
20211108	Z001070793	ThermoWes	180066
20211108	Z001070794	ThermoWes	180067
20211108	Z001070795	ThermoWes	180068
20211108	Z001070796	ThermoWes	180069
20211108	Z001070797	ThermoWes	180070
20211108	Z001070798	ThermoWes	180071
20211108	Z001070799	ThermoWes	180072
20211108	Z001070800	ThermoWes	180073
20211108	Z001070801	ThermoWes	180074
20211108	Z001070802	ThermoWes	180075
20211108	Z001070803	ThermoWes	180076
20211108	Z001070804	ThermoWes	180077
20211108	Z001070805	ThermoWes	180078
20211108	Z001070806	ThermoWes	180079
20211108	Z001070807	ThermoWes	180080
20211108	Z001070808	ThermoWes	180081
20211108	Z001070809	ThermoWes	180082
20211108	Z001070810	ThermoWes	180083
20211108	Z001070811	ThermoWes	180084
20211108	Z001070812	ThermoWes	180085
20211108	Z001070813	ThermoWes	180086
20211108	Z001070814	ThermoWes	180087
20211108	Z001070815	ThermoWes	180088
20211108	Z001070816	ThermoWes	180089
20211108	Z001070817	ThermoWes	180090
20211108	Z001070818	ThermoWes	180091
20211108	Z001070819	ThermoWes	180092
20211108	Z001070820	ThermoWes	180093
20211108	Z001070821	ThermoWes	180094
20211108	Z001070822	ThermoWes	180095
20211108	Z001070823	ThermoWes	180096
20211108	Z001070824	ThermoWes	180097
20211108	Z001070825	ThermoWes	180098
20211108	Z001070826	ThermoWes	180099
20211108	Z001070827	ThermoWes	180100
20211111	Z000812202	SeminThermo	150002
20211111	Z000812203	SeminThermo	150003
20211111	Z000812205	SeminThermo	150005
20211111	Z000812206	SeminThermo	150006
20211111	Z000812207	SeminThermo	150007
20211111	Z000812211	SeminThermo	150008
20211111	Z000812209	SeminThermo	150009
20211111	Z000812220	SeminThermo	150010
20211111	Z000812219	SeminThermo	150011
20211111	Z000812218	SeminThermo	150012
20211111	Z000812217	SeminThermo	150013
20211111	Z000812216	SeminThermo	150014
20211111	Z000812214	SeminThermo	150016
20211111	Z000812213	SeminThermo	150017
20211111	Z000812212	SeminThermo	150018
20211111	Z000812231	SeminThermo	150019
20211111	Z000812232	SeminThermo	150020
20211111	Z000812234	SeminThermo	150022
20211111	Z000812235	SeminThermo	150023
20211111	Z000812236	SeminThermo	150024
20211111	Z000812237	SeminThermo	150025
20211111	Z000812238	SeminThermo	150026
20211111	Z000812239	SeminThermo	150027
20211111	Z000812240	SeminThermo	150028
20211111	Z000812230	SeminThermo	150029
20211111	Z000812229	SeminThermo	150030
20211111	Z000812228	SeminThermo	150031
20211111	Z000812227	SeminThermo	150032
20211111	Z000812226	SeminThermo	150033
20211111	Z000812225	SeminThermo	150034
20211111	Z000812224	SeminThermo	150035
20211111	Z000812223	SeminThermo	150036
20211111	Z000812222	SeminThermo	150037
20211111	Z000812221	SeminThermo	150038
20211111	Z000812251	SeminThermo	150039
20211111	Z000812252	SeminThermo	150040
20211111	Z000812253	SeminThermo	150041
20211111	Z000812254	SeminThermo	150042
20211111	Z000812255	SeminThermo	150043
20211111	Z000812256	SeminThermo	150044
20211111	Z000812258	SeminThermo	150046
20211111	Z000812259	SeminThermo	150047
20211111	Z000812260	SeminThermo	150048
20211111	Z000812249	SeminThermo	150050
20211111	Z000812248	SeminThermo	150051
20211111	Z000812247	SeminThermo	150052
20211111	Z000812245	SeminThermo	150053
20211111	Z000812244	SeminThermo	150054
20211111	Z000812243	SeminThermo	150055
20211111	Z000812242	SeminThermo	150056
20211111	Z000812241	SeminThermo	150057
20211111	Z000812271	SeminThermo	150058
20211111	Z000812272	SeminThermo	150059
20211111	Z000812273	SeminThermo	150060
20211111	Z000812274	SeminThermo	150061
20211111	Z000812275	SeminThermo	150062
20211111	Z000812276	SeminThermo	150063
20211111	Z000812277	SeminThermo	150064
20211111	Z000812278	SeminThermo	150065
20211111	Z000812279	SeminThermo	150066
20211111	Z000812280	SeminThermo	150067
20211111	Z000812270	SeminThermo	150068
20211111	Z000812269	SeminThermo	150069
20211111	Z000812268	SeminThermo	150070
20211111	Z000812267	SeminThermo	150071
20211111	Z000812266	SeminThermo	150072
20211111	Z000812264	SeminThermo	150073
20211111	Z000812263	SeminThermo	150074
20211111	Z000812262	SeminThermo	150075
20211111	Z000812261	SeminThermo	150076
20211111	Z000812291	SeminThermo	150077
20211111	Z000812292	SeminThermo	150078
20211111	Z000812293	SeminThermo	150079
20211111	Z000812294	SeminThermo	150080
20211111	Z000812295	SeminThermo	150081
20211111	Z000812296	SeminThermo	150082
20211111	Z000812297	SeminThermo	150083
20211111	Z000812298	SeminThermo	150084
20211111	Z000812299	SeminThermo	150085
20211111	Z000812300	SeminThermo	150086
20211111	Z000812289	SeminThermo	150087
20211111	Z000812285	SeminThermo	150091
20211111	Z000812284	SeminThermo	150092
20211111	Z000812283	SeminThermo	150093
20211111	Z000816615	SeminThermo	150100
20211111	Z000816616	SeminThermo	150101
20211111	Z000816617	SeminThermo	150102
20211111	Z000816618	SeminThermo	150103
20211111	Z000816607	SeminThermo	150109
20211111	Z000816606	SeminThermo	150110
20211111	Z000816604	SeminThermo	150111
20211111	Z000816623	SeminThermo	150117
20211111	Z000816627	SeminThermo	150118
20211111	Z000816628	SeminThermo	150119
20211111	Z000816629	SeminThermo	150120
20211111	Z000816630	SeminThermo	150121
20211111	Z000816635	SeminThermo	150127
20211111	Z000816634	SeminThermo	150128
20211111	Z000816633	SeminThermo	150129
20211111	Z000816645	SeminThermo	150136
20211111	Z000816646	SeminThermo	150137
20211111	Z000816647	SeminThermo	150138
20211111	Z000816648	SeminThermo	150139
20211111	Z000816659	SeminThermo	150143
20211111	Z000816657	SeminThermo	150145
20211111	Z000816656	SeminThermo	150146
20211111	Z000816654	SeminThermo	150148
20211111	Z000816661	SeminThermo	150151
20211111	Z000816663	SeminThermo	150153
20211111	Z000816664	SeminThermo	150154
20211111	Z000816665	SeminThermo	150155
20211111	Z000816666	SeminThermo	150156
20211111	Z000816667	SeminThermo	150157
20211111	Z000816669	SeminThermo	150159
20211111	Z000816670	SeminThermo	150160
20211111	Z000816680	SeminThermo	150161
20211111	Z000816678	SeminThermo	150163
20211111	Z000816676	SeminThermo	150165
20211111	Z000816675	SeminThermo	150166
20211111	Z000816674	SeminThermo	150167
20211111	Z000816673	SeminThermo	150168
20211111	Z000816672	SeminThermo	150169
20211111	Z000816671	SeminThermo	150170
20211111	Z000816681	SeminThermo	150171
20211111	Z000816682	SeminThermo	150172
20211111	Z000816683	SeminThermo	150173
20211111	Z000816684	SeminThermo	150174
20211111	Z000816685	SeminThermo	150175
20211111	Z000816686	SeminThermo	150176
20211111	Z000816687	SeminThermo	150177
20211111	Z000816688	SeminThermo	150178
20211111	Z000816689	SeminThermo	150179
20211111	Z000816690	SeminThermo	150180
20211111	Z000816700	SeminThermo	150181
20211111	Z000816699	SeminThermo	150183
20211111	Z000816698	SeminThermo	150184
20211111	Z000816697	SeminThermo	150185
20211111	Z000816696	SeminThermo	150186
20211111	Z000816695	SeminThermo	150187
20211111	Z000816694	SeminThermo	150188
20211111	Z000816693	SeminThermo	150189
20211111	Z000816692	SeminThermo	150190
20211111	Z000816691	SeminThermo	150191
20211111	Z000822001	SeminThermo	150192
20211111	Z000822002	SeminThermo	150193
20211111	Z000822003	SeminThermo	150194
20211111	Z000822004	SeminThermo	150195
20211111	Z000822005	SeminThermo	150196
20211111	Z000822006	SeminThermo	150197
20211111	Z000822007	SeminThermo	150198
20211111	Z000822009	SeminThermo	150200
20211111	Z000822010	SeminThermo	150201
20211111	Z000822020	SeminThermo	150202
20211111	Z000822019	SeminThermo	150203
20211111	Z000822018	SeminThermo	150204
20211111	Z000822017	SeminThermo	150205
20211111	Z000822016	SeminThermo	150206
20211111	Z000822015	SeminThermo	150207
20211111	Z000822014	SeminThermo	150208
20211111	Z000822013	SeminThermo	150209
20211111	Z000822012	SeminThermo	150210
20211111	Z000822011	SeminThermo	150211
20211111	Z000822021	SeminThermo	150212
20211111	Z000822022	SeminThermo	150213
20211111	Z000822023	SeminThermo	150214
20211111	Z000822024	SeminThermo	150215
20211111	Z000822025	SeminThermo	150216
20211111	Z000822026	SeminThermo	150217
20211111	Z000822027	SeminThermo	150218
20211111	Z000822028	SeminThermo	150219
20211111	Z000822029	SeminThermo	150220
20211111	Z000822030	SeminThermo	150221
20211111	Z000822040	SeminThermo	150222
20211111	Z000822039	SeminThermo	150223
20211111	Z000989515	SeminThermo	160024
20211111	Z000989514	SeminThermo	160025
20211111	Z000989524	SeminThermo	160032
20211111	Z000989531	SeminThermo	160048
20211111	Z000989542	SeminThermo	160050
20211111	Z000989544	SeminThermo	160052
20211111	Z000989546	SeminThermo	160054
20211111	Z000989548	SeminThermo	160056
20211111	Z000989549	SeminThermo	160057
20211111	Z000989550	SeminThermo	160058
20211111	Z000989560	SeminThermo	160059
20211111	Z000989558	SeminThermo	160062
20211111	Z000989556	SeminThermo	160063
20211111	Z000989553	SeminThermo	160066
20211111	Z000989552	SeminThermo	160067
20211111	Z000989551	SeminThermo	160068
20211111	Z000989561	SeminThermo	160069
20211111	Z000989562	SeminThermo	160070
20211111	Z000989567	SeminThermo	160075
20211111	Z000989568	SeminThermo	160076
20211111	Z000989569	SeminThermo	160077
20211111	Z000989570	SeminThermo	160078
20211111	Z000989578	SeminThermo	160081
20211111	Z001070501	ThermoWes	170001
20211111	Z001070503	ThermoWes	170003
20211111	Z001070504	ThermoWes	170004
20211111	Z001070505	ThermoWes	170005
20211111	Z001070507	ThermoWes	170007
20211111	Z001070508	ThermoWes	170008
20211111	Z001070511	ThermoWes	170011
20211111	Z001070512	ThermoWes	170012
20211111	Z001070513	ThermoWes	170013
20211111	Z001070515	ThermoWes	170015
20211111	Z001070516	ThermoWes	170016
20211111	Z001070518	ThermoWes	170018
20211111	Z001070519	ThermoWes	170019
20211111	Z001070521	ThermoWes	170020
20211111	Z001070522	ThermoWes	170021
20211111	Z001070523	ThermoWes	170022
20211111	Z001070524	ThermoWes	170023
20211111	Z001070525	ThermoWes	170024
20211111	Z001070526	ThermoWes	170025
20211111	Z001070528	ThermoWes	170027
20211111	Z001070530	ThermoWes	170029
20211111	Z001070531	ThermoWes	170030
20211111	Z001070532	ThermoWes	170031
20211111	Z001070533	ThermoWes	170032
20211111	Z001070534	ThermoWes	170033
20211111	Z001070536	ThermoWes	170035
20211111	Z001070537	ThermoWes	170036
20211111	Z001070538	ThermoWes	170037
20211111	Z001070539	ThermoWes	170038
20211111	Z001070540	ThermoWes	170039
20211111	Z001070542	ThermoWes	170041
20211111	Z001070543	ThermoWes	170042
20211111	Z001070548	ThermoWes	170047
20211111	Z001070549	ThermoWes	170048
20211111	Z001070550	ThermoWes	170049
20211111	Z001070551	ThermoWes	170050
20211111	Z001070552	ThermoWes	170051
20211111	Z001070553	ThermoWes	170052
20211111	Z001070555	ThermoWes	170054
20211111	Z001070556	ThermoWes	170055
20211111	Z001070557	ThermoWes	170056
20211111	Z001070558	ThermoWes	170057
20211111	Z001070559	ThermoWes	170058
20211111	Z001070560	ThermoWes	170059
20211111	Z001070561	ThermoWes	170060
20211111	Z001070562	ThermoWes	170061
20211111	Z001070566	ThermoWes	170065
20211111	Z001070568	ThermoWes	170067
20211111	Z001070569	ThermoWes	170068
20211111	Z001070570	ThermoWes	170069
20211111	Z001070574	ThermoWes	170073
20211111	Z001070575	ThermoWes	170074
20211111	Z001070577	ThermoWes	170076
20211111	Z001070578	ThermoWes	170077
20211111	Z001070580	ThermoWes	170079
20211111	Z001070585	ThermoWes	170084
20211111	Z001070591	ThermoWes	170091
20211111	Z001070601	ThermoWes	170100
20211111	Z001070603	ThermoWes	170102
20211111	Z001070610	ThermoWes	170109
20211111	Z001070611	ThermoWes	170110
20211111	Z001070612	ThermoWes	170111
20211111	Z001070619	ThermoWes	170118
20211111	Z001070621	ThermoWes	170120
20211111	Z001070636	ThermoWes	170135
20211111	Z001070646	ThermoWes	170145
20211111	Z001070647	ThermoWes	170146
20211111	Z001070655	ThermoWes	170154
20211111	Z001070656	ThermoWes	170155
20211111	Z001070658	ThermoWes	170157
20211111	Z001070706	ThermoWes	170205
20211111	Z001070707	ThermoWes	170206
20211111	Z001070708	ThermoWes	170207
20211111	Z001070709	ThermoWes	170208
20211111	Z001070710	ThermoWes	170209
20211111	Z001070711	ThermoWes	170210
20211111	Z001070712	ThermoWes	170211
20211111	Z001070713	ThermoWes	170212
20211111	Z001070714	ThermoWes	170213
20211111	Z001070715	ThermoWes	170214
20211111	Z001070716	ThermoWes	170215
20211111	Z001070717	ThermoWes	170216
20211111	Z001070718	ThermoWes	170217
20211111	Z001070719	ThermoWes	170218
20211111	Z001070720	ThermoWes	170219
20211111	Z001070721	ThermoWes	170220
20211111	Z001070722	ThermoWes	170221
20211111	Z001070723	ThermoWes	170222
20211111	Z001070724	ThermoWes	170223
20211111	Z001070725	ThermoWes	170224
20211111	Z001070726	ThermoWes	170225
20211202	Z000812201	ThermoWes	Z000812201
20211202	Z000812257	ThermoWes	Z000812257
20211202	Z000812287	ThermoWes	Z000812287
20211202	Z000816677	ThermoWes	Z000816677
20211202	Z000989520	ThermoWes	Z000989520
20211202	Z000989522	ThermoWes	Z000989522
20211202	Z000989523	ThermoWes	Z000989523
20211202	Z000989590	ThermoWes	Z000989590
20211202	Z000959914	ThermoWes	Z000959914
20211202	Z000959939	ThermoWes	Z000959939
20211202	Z000959959	ThermoWes	Z000959959
20211202	Z000959958	ThermoWes	Z000959958
20211202	Z000959975	ThermoWes	Z000959975
20211202	2190704	MAB_BRA	2190704
20211202	2190743	MAB_BRA	2190743
20211202	2190753	MAB_BRA	2190753
20211202	3190024	MAB_BRA	3190024
20211202	3190041	MAB_BRA	3190041
20211202	3190050	MAB_BRA	3190050
20211202	3190061	MAB_BRA	3190061
20211202	3190071	MAB_BRA	3190071
20211202	3190076	MAB_BRA	3190076
20211202	3190077	MAB_BRA	3190077
20211202	3190084	MAB_BRA	3190084
20211202	3190098	MAB_BRA	3190098
20211202	3190102	MAB_BRA	3190102
20211202	3190103	MAB_BRA	3190103
20211202	3190120	MAB_BRA	3190120
20211202	3190141	MAB_BRA	3190141
20211202	3190145	MAB_BRA	3190145
20211202	3190146	MAB_BRA	3190146
20211202	3190216	MAB_BRA	3190216
20211202	3190240	MAB_BRA	3190240
20211202	3190243	MAB_BRA	3190243
20211202	3190265	MAB_BRA	3190265
20211202	3190273	MAB_BRA	3190273
20211202	3190275	MAB_BRA	3190275
20211202	3190291	MAB_BRA	3190291
20211202	3190302	MAB_BRA	3190302
20211202	3190311	MAB_BRA	3190311
20211202	3190327	MAB_BRA	3190327
20211202	3190345	MAB_BRA	3190345
20211202	3190382	MAB_BRA	3190382
20211202	3190399	MAB_BRA	3190399
20211202	2200507	MAB_BRA	2200507
20211202	2200620	MAB_BRA	2200620
20211202	2200627	MAB_BRA	2200627
20211202	2200639	MAB_BRA	2200639
20211202	2200642	MAB_BRA	2200642
20211202	2200650	MAB_BRA	2200650
20211202	2200651	MAB_BRA	2200651
20211202	2200653	MAB_BRA	2200653
20211202	2200659	MAB_BRA	2200659
20211202	2200660	MAB_BRA	2200660
20211202	2200665	MAB_BRA	2200665
20211202	2200674	MAB_BRA	2200674
20211202	2200693	MAB_BRA	2200693
20211202	2200701	MAB_BRA	2200701
20211202	2200704	MAB_BRA	2200704
20211202	2200705	MAB_BRA	2200705
20211202	3200001	MAB_BRA	3200001
20211202	3200002	MAB_BRA	3200002
20211202	3200003	MAB_BRA	3200003
20211202	3200008	MAB_BRA	3200008
20211202	3200009	MAB_BRA	3200009
20211202	3200010	MAB_BRA	3200010
20211202	3200023	MAB_BRA	3200023
20211202	3200024	MAB_BRA	3200024
20211202	3200027	MAB_BRA	3200027
20211202	3200037	MAB_BRA	3200037
20211202	3200038	MAB_BRA	3200038
20211202	3200039	MAB_BRA	3200039
20211202	3200041	MAB_BRA	3200041
20211202	3200042	MAB_BRA	3200042
20211202	3200044	MAB_BRA	3200044
20211202	3200045	MAB_BRA	3200045
20211202	3200046	MAB_BRA	3200046
20211202	3200050	MAB_BRA	3200050
20211202	3200053	MAB_BRA	3200053
20211202	3200055	MAB_BRA	3200055
20211202	3200059	MAB_BRA	3200059
20211202	3200060	MAB_BRA	3200060
20211202	3200061	MAB_BRA	3200061
20211202	3200063	MAB_BRA	3200063
20211202	3200064	MAB_BRA	3200064
20211202	3200068	MAB_BRA	3200068
20211202	3200069	MAB_BRA	3200069
20211202	3200071	MAB_BRA	3200071
20211202	3200073	MAB_BRA	3200073
20211202	3200076	MAB_BRA	3200076
20211202	3200087	MAB_BRA	3200087
20211202	3200091	MAB_BRA	3200091
20211202	3200096	MAB_BRA	3200096
20211202	3200098	MAB_BRA	3200098
20211202	3200106	MAB_BRA	3200106
20211202	3200107	MAB_BRA	3200107
20211202	3200109	MAB_BRA	3200109
20211202	3200113	MAB_BRA	3200113
20211202	3200114	MAB_BRA	3200114
20211202	3200115	MAB_BRA	3200115
20211202	3200118	MAB_BRA	3200118
20211202	3200119	MAB_BRA	3200119
20211202	3200120	MAB_BRA	3200120
20211202	3200125	MAB_BRA	3200125
20211202	3200127	MAB_BRA	3200127
20211202	3200136	MAB_BRA	3200136
20211202	3200138	MAB_BRA	3200138
20211202	3200140	MAB_BRA	3200140
20211202	3200143	MAB_BRA	3200143
20211202	3200145	MAB_BRA	3200145
20211202	3200150	MAB_BRA	3200150
20211202	3200151	MAB_BRA	3200151
20211202	3200155	MAB_BRA	3200155
20211202	3200159	MAB_BRA	3200159
20211202	3200169	MAB_BRA	3200169
20211202	3200171	MAB_BRA	3200171
20211202	3200172	MAB_BRA	3200172
20211202	3200173	MAB_BRA	3200173
20211202	3200174	MAB_BRA	3200174
20211202	3200175	MAB_BRA	3200175
20211202	3200178	MAB_BRA	3200178
20211202	3200179	MAB_BRA	3200179
20211202	3200183	MAB_BRA	3200183
20211202	3200185	MAB_BRA	3200185
20211202	3200187	MAB_BRA	3200187
20211202	3200198	MAB_BRA	3200198
20211202	3200199	MAB_BRA	3200199
20211202	3200202	MAB_BRA	3200202
20211202	3200203	MAB_BRA	3200203
20211202	3200206	MAB_BRA	3200206
20211202	3200208	MAB_BRA	3200208
20211202	3200210	MAB_BRA	3200210
20211202	3200215	MAB_BRA	3200215
20211202	3200223	MAB_BRA	3200223
20211202	3200224	MAB_BRA	3200224
20211202	3200227	MAB_BRA	3200227
20211202	3200229	MAB_BRA	3200229
20211202	3200238	MAB_BRA	3200238
20211202	3200241	MAB_BRA	3200241
20211202	3200244	MAB_BRA	3200244
20211202	3200245	MAB_BRA	3200245
20211202	3200274	MAB_BRA	3200274
20211202	3200301	MAB_BRA	3200301
20211202	3200306	MAB_BRA	3200306
20211202	3200307	MAB_BRA	3200307
20211202	3200309	MAB_BRA	3200309
20211202	3200321	MAB_BRA	3200321
20211202	3200326	MAB_BRA	3200326
20211202	3200328	MAB_BRA	3200328
20211202	3200331	MAB_BRA	3200331
